CARD:
Seq_Header	Hmmscan_Family
gb|ADM92605.1|ARO:3000553|adeR	adeR	RF0022
gb|CAH10847.1|ARO:3002620|aadA23	ANT9	RF0030
gb|ABG49324.1|ARO:3002609|aadA9	ANT9	RF0030
gb|AET15272.1|ARO:3003197|aadA25	ANT9	RF0030
gb|CAK12750.1|ARO:3002619|aadA22	ANT9	RF0030
gb|BAD00739.1|ARO:3002607|aadA7	ANT9	RF0030
gb|AAN41439.1|ARO:3002608|aadA8	ANT9	RF0030
gb|ABW91178.1|ARO:3002613|aadA13	ANT9	RF0030
gb|CAJ13568.1|ARO:3004704|aadA8b	ANT9	RF0030
gb|AAA25683.1|ARO:3002538|AAC(3)-IIIc	Antibiotic_NAT	RF0031
gb|KSC15183.1|ARO:3002537|AAC(3)-IIIb	Antibiotic_NAT	RF0031
gb|CAA31895.1|ARO:3002533|AAC(3)-IIa	Antibiotic_NAT	RF0031
gb|AAA26685.1|ARO:3002542|AAC(3)-VIIIa	Antibiotic_NAT	RF0031
gb|AAA88552.1|ARO:3002541|AAC(3)-VIIa	Antibiotic_NAT	RF0031
gb|AAA26548.1|ARO:3002534|AAC(3)-IIb	Antibiotic_NAT	RF0031
gb|AAA16194.1|ARO:3002540|AAC(3)-VIa	Antibiotic_NAT	RF0031
gb|CAA38525.1|ARO:3002535|AAC(3)-IIc	Antibiotic_NAT	RF0031
gb|BAA78619.1|ARO:3002544|AAC(3)-Xa	Antibiotic_NAT	RF0031
gb|CAA39184.1|ARO:3002536|AAC(3)-IIIa	Antibiotic_NAT	RF0031
gb|AAA25334.1|ARO:3002543|AAC(3)-IXa	Antibiotic_NAT	RF0031
gb|ABS70978.1|ARO:3004621|AAC(3)-IIe	Antibiotic_NAT	RF0031
gb|ABS70977.1|ARO:3004623|AAC(3)-IId	Antibiotic_NAT	RF0031
gb|ABB43029.1|ARO:3002539|AAC(3)-IV	Antibiotic_NAT	RF0031
gb|AAA26699.1|ARO:3002649|APH(3')-Va	APH	RF0032
gb|AAX38178.1|ARO:3002634|APH(2'')-Ie	APH	RF0032
gb|CAA24743.1|ARO:3002655|APH(4)-Ia	APH	RF0032
gb|AAA76822.1|ARO:3002654|APH(3')-VIIa	APH	RF0032
gb|AAB58447.1|ARO:3002662|APH(9)-Ia	APH	RF0032
gb|CAE51638.1|ARO:3002641|APH(3')-Ia	APH	RF0032
gb|AAC14693.1|ARO:3002637|APH(2'')-IVa	APH	RF0032
gb|CAJ98570.1|ARO:3003071|mphF	APH	RF0032
gb|AAB21326.1|ARO:3002651|APH(3')-Vc	APH	RF0032
gb|CAA27276.1|ARO:3002661|APH(7'')-Ia	APH	RF0032
gb|AAA26412.1|ARO:3002642|APH(3')-Ib	APH	RF0032
gb|CAA25854.1|ARO:3002659|APH(6)-Ic	APH	RF0032
gb|AGV10818.1|ARO:3002669|APH(2'')-Ig	APH	RF0032
gb|CAA62365.1|ARO:3002645|APH(3')-IIb	APH	RF0032
gb|AAB49832.1|ARO:3002636|APH(2'')-IIIa	APH	RF0032
gb|ADQ43421.1|ARO:3002646|APH(3')-IIc	APH	RF0032
gb|AAB66655.1|ARO:3002663|APH(9)-Ib	APH	RF0032
gb|CAA30578.1|ARO:3002652|APH(3')-VIa	APH	RF0032
gb|CAA26235.1|ARO:3003061|viomycin	APH	RF0032
gb|BAA03776.1|ARO:3000316|mphA	APH	RF0032
gb|CAA27061.1|ARO:3002648|APH(3')-IVa	APH	RF0032
gb|AGV10830.1|ARO:3002647|APH(3')-IIIa	APH	RF0032
gb|AAC32025.1|ARO:3002650|APH(3')-Vb	APH	RF0032
gb|AAK63040.1|ARO:3002635|APH(2'')-IIa	APH	RF0032
gb|AAA88548.1|ARO:3002597|AAC(6')-Ie-APH(2'')-Ia	APH	RF0032
gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	APH	RF0032
gb|CAA37605.1|ARO:3002638|APH(3'')-Ia	APH	RF0032
gb|ABC68330.1|ARO:3002640|APH(3'')-Ic	APH	RF0032
gb|BAA34540.1|ARO:3000319|mphC	APH	RF0032
gb|CAA23892.1|ARO:3002644|APH(3')-IIa	APH	RF0032
gb|AGI04227.1|ARO:3003687|APH(3')-VI	APH	RF0032
gb|BAL43359.1|ARO:3003742|mphG	APH	RF0032
gb|AMR06225.1|ARO:3003767|mphM	APH	RF0032
gb|CAD91341.1|ARO:3004675|aphA15	APH	RF0032
gb|AAG11411.2|ARO:3004680|APH(3')-VIIIa	APH	RF0032
gb|APB03226.1|ARO:3003991|mphI	APH	RF0032
gb|EEL41021.1|ARO:3003072|mphL	APH	RF0032
gb|EPF73263|ARO:3004086|APH(3')-VIII	APH	RF0032
gb|ENV34035|ARO:3004087|APH(3')-IX	APH	RF0032
gb|AAW34150.1|ARO:3004191|APH(2'')-If	APH	RF0032
gb|ABI20451.1|ARO:3003741|mphE	APH	RF0032
gb|ACU86041.1|ARO:3004539|mphH	APH	RF0032
gb|AJE92936.1|ARO:3004541|mphK	APH	RF0032
gb|AHE40505.1|ARO:3004542|mphN	APH	RF0032
gb|WP_050815728.1|ARO:3004543|mphO	APH	RF0032
gb|ATL63232.1|ARO:3004544|mphJ	APH	RF0032
gb|AAW34150.1|ARO:3004191|APH(2'')-If	APH3	RF0033
gb|CAA29136.1|ARO:3002658|APH(6)-Ib	APH6	RF0034
gb|CAA25854.1|ARO:3002659|APH(6)-Ic	APH6	RF0034
gb|CAA68516.1|ARO:3002657|APH(6)-Ia	APH6	RF0034
gb|AVX51087.1|ARO:3004559|CAM-1	BCII	RF0037
gb|ACT97415.1|ARO:3002999|CblA-1	Beta-lactamase	RF0038
gb|AEJ08681.1|ARO:3001109|SHV-52	Beta-lactamase	RF0038
gb|AFJ59957.1|ARO:3001989|CTX-M-130	Beta-lactamase	RF0038
gb|BAP68758.1|ARO:3001855|ACT-35	Beta-lactamase	RF0038
gb|AAF61417.1|ARO:3002244|CARB-5	Beta-lactamase	RF0038
gb|AAT45742.1|ARO:3000988|TEM-126	Beta-lactamase	RF0038
gb|AAF19151.1|ARO:3000938|TEM-72	Beta-lactamase	RF0038
gb|AAD45935.1|ARO:3000928|TEM-59	Beta-lactamase	RF0038
gb|ACS35345.1|ARO:3002320|KPC-10	Beta-lactamase	RF0038
gb|CAA63264.1|ARO:3002012|CMY-1	Beta-lactamase	RF0038
gb|AEV91214.1|ARO:3001832|ACT-10	Beta-lactamase	RF0038
gb|AFA51699.1|ARO:3001980|CTX-M-121	Beta-lactamase	RF0038
gb|AAS48620.1|ARO:3002372|VEB-3	Beta-lactamase	RF0038
gb|AIS67611.1|ARO:3003163|CTX-M-155	Beta-lactamase	RF0038
gb|AIT76106.1|ARO:3002146|DHA-15	Beta-lactamase	RF0038
gb|CAI43424.1|ARO:3002415|OXY-6-3	Beta-lactamase	RF0038
gb|CAI43422.1|ARO:3002413|OXY-6-1	Beta-lactamase	RF0038
gb|AIT76099.1|ARO:3002125|CMY-114	Beta-lactamase	RF0038
gb|AAG29813.1|ARO:3002380|SME-2	Beta-lactamase	RF0038
gb|AAL79541.1|ARO:3002397|OXY-2-2	Beta-lactamase	RF0038
gb|ACS44783.1|ARO:3002188|MOX-5	Beta-lactamase	RF0038
gb|AGE11905.1|ARO:3000904|TEM-34	Beta-lactamase	RF0038
gb|AAO33760.1|ARO:3000879|TEM-7	Beta-lactamase	RF0038
gb|BAA84973.1|ARO:3001082|SHV-24	Beta-lactamase	RF0038
gb|ADM21467.1|ARO:3002053|CMY-42	Beta-lactamase	RF0038
gb|AFU25635.1|ARO:3002083|CMY-70	Beta-lactamase	RF0038
gb|AFK80745.1|ARO:3002350|GES-21	Beta-lactamase	RF0038
gb|AAN04883.1|ARO:3001099|SHV-41	Beta-lactamase	RF0038
gb|AAR84298.1|ARO:3000996|TEM-132	Beta-lactamase	RF0038
gb|AAN04884.1|ARO:3001100|SHV-42	Beta-lactamase	RF0038
gb|AAF64386.1|ARO:3001076|SHV-18	Beta-lactamase	RF0038
gb|CAJ47134.2|ARO:3001133|SHV-79	Beta-lactamase	RF0038
gb|CAA71322.1|ARO:3000916|TEM-47	Beta-lactamase	RF0038
gb|CAA46346.1|ARO:3000887|TEM-16	Beta-lactamase	RF0038
gb|AIT76085.1|ARO:3001849|ACT-29	Beta-lactamase	RF0038
gb|CAA71947.1|ARO:3002157|FOX-3	Beta-lactamase	RF0038
gb|ACE77058.1|ARO:3002366|PER-4	Beta-lactamase	RF0038
gb|AAK82652.1|ARO:3000965|TEM-102	Beta-lactamase	RF0038
gb|AAB39956.1|ARO:3000979|TEM-116	Beta-lactamase	RF0038
gb|ADK55605.1|ARO:3002066|CMY-55	Beta-lactamase	RF0038
gb|AAY84742.1|ARO:3001904|CTX-M-42	Beta-lactamase	RF0038
gb|ACI22621.1|ARO:3001154|SHV-105	Beta-lactamase	RF0038
gb|AFK73446.1|ARO:3002092|CMY-79	Beta-lactamase	RF0038
gb|ADT91162.1|ARO:3002067|CMY-56	Beta-lactamase	RF0038
gb|ADP02979.1|ARO:3002059|CMY-48	Beta-lactamase	RF0038
gb|AAT46413.1|ARO:3000972|TEM-109	Beta-lactamase	RF0038
gb|CAG27800.1|ARO:3003203|TLA-2	Beta-lactamase	RF0038
gb|CAI76927.1|ARO:3001071|SHV-12	Beta-lactamase	RF0038
gb|AAC09012.1|ARO:3002243|CARB-4	Beta-lactamase	RF0038
gb|AAC32889.2|ARO:3000912|TEM-43	Beta-lactamase	RF0038
gb|ACQ82813.1|ARO:3002507|PDC-8	Beta-lactamase	RF0038
gb|ABN80430.1|ARO:3002375|VEB-5	Beta-lactamase	RF0038
gb|AAG44570.1|ARO:3000954|TEM-87	Beta-lactamase	RF0038
gb|ABA06586.1|ARO:3001119|SHV-64	Beta-lactamase	RF0038
gb|AJO16042.1|ARO:3001364|SHV-182	Beta-lactamase	RF0038
gb|ADR71220.1|ARO:3001045|TEM-183	Beta-lactamase	RF0038
gb|AEM44652.1|ARO:3001972|CTX-M-112	Beta-lactamase	RF0038
gb|AAV97955.1|ARO:3001912|CTX-M-50	Beta-lactamase	RF0038
gb|BAL68178.1|ARO:3001057|TEM-198	Beta-lactamase	RF0038
gb|AHV85514.1|ARO:3002383|SME-5	Beta-lactamase	RF0038
gb|BAB72158.1|ARO:3002020|CMY-9	Beta-lactamase	RF0038
gb|ABH04327.1|ARO:3001144|SHV-92	Beta-lactamase	RF0038
gb|ACN65419.1|ARO:3002432|OKP-A-15	Beta-lactamase	RF0038
gb|AFC75525.1|ARO:3001055|TEM-195	Beta-lactamase	RF0038
gb|ACB73258.1|ARO:3001112|SHV-56	Beta-lactamase	RF0038
gb|ACI95258.1|ARO:3002318|KPC-8	Beta-lactamase	RF0038
gb|BAF95726.1|ARO:3002050|CMY-39	Beta-lactamase	RF0038
gb|AAF05612.1|ARO:3000944|TEM-78	Beta-lactamase	RF0038
gb|AAD23513.1|ARO:3003002|CfxA2	Beta-lactamase	RF0038
gb|AAN38836.1|ARO:3001886|CTX-M-24	Beta-lactamase	RF0038
gb|ACA30420.1|ARO:3002036|CMY-25	Beta-lactamase	RF0038
gb|AIT76102.1|ARO:3002150|DHA-19	Beta-lactamase	RF0038
gb|ADC91899.1|ARO:3002343|GES-14	Beta-lactamase	RF0038
gb|CAC04522.1|ARO:3002514|OCH-1	Beta-lactamase	RF0038
gb|ABA60809.1|ARO:3001141|SHV-89	Beta-lactamase	RF0038
gb|AAK55534.1|ARO:3001881|CTX-M-19	Beta-lactamase	RF0038
gb|AAV70602.1|ARO:3001900|CTX-M-38	Beta-lactamase	RF0038
gb|AAQ01671.1|ARO:3000983|TEM-121	Beta-lactamase	RF0038
gb|CAI30650.2|ARO:3001116|SHV-61	Beta-lactamase	RF0038
gb|ABM97538.1|ARO:3001919|CTX-M-58	Beta-lactamase	RF0038
gb|ABN48311.1|ARO:3001918|CTX-M-56	Beta-lactamase	RF0038
gb|AAW47922.1|ARO:3001002|TEM-138	Beta-lactamase	RF0038
gb|BAA23130.1|ARO:3002493|SRT-1	Beta-lactamase	RF0038
gb|AAP93847.1|ARO:3002477|LEN-14	Beta-lactamase	RF0038
gb|CAC17623.1|ARO:3002516|OCH-3	Beta-lactamase	RF0038
gb|ABV72593.1|ARO:3001150|SHV-101	Beta-lactamase	RF0038
gb|AAL17873.1|ARO:3002403|OXY-2-8	Beta-lactamase	RF0038
gb|CBG22732.1|ARO:3002341|GES-12	Beta-lactamase	RF0038
gb|AHL39330.1|ARO:3002117|CMY-105	Beta-lactamase	RF0038
gb|AAL68926.1|ARO:3001093|SHV-35	Beta-lactamase	RF0038
gb|AGK82336.1|ARO:3001383|TEM-206	Beta-lactamase	RF0038
gb|AEI83429.1|ARO:3001168|SHV-121	Beta-lactamase	RF0038
gb|AXA30439.1|ARO:3002459|LEN-9	Beta-lactamase	RF0038
gb|CAP12354.2|ARO:3002429|OKP-A-12	Beta-lactamase	RF0038
gb|AAF66653.1|ARO:3000959|TEM-92	Beta-lactamase	RF0038
gb|AHA80101.1|ARO:3002112|CMY-100	Beta-lactamase	RF0038
gb|BAD06399.1|ARO:3002332|GES-3	Beta-lactamase	RF0038
gb|AAO42602.1|ARO:3002168|MIR-2	Beta-lactamase	RF0038
gb|ACP18863.1|ARO:3001948|CTX-M-88	Beta-lactamase	RF0038
gb|CAJ19611.1|ARO:3002436|OKP-B-3	Beta-lactamase	RF0038
gb|CAP12349.2|ARO:3002468|LEN-21	Beta-lactamase	RF0038
gb|AHM76779.1|ARO:3001840|ACT-19	Beta-lactamase	RF0038
gb|AEI83430.1|ARO:3001181|SHV-137	Beta-lactamase	RF0038
gb|AIT76086.1|ARO:3001850|ACT-30	Beta-lactamase	RF0038
gb|AFQ23958.1|ARO:3001191|SHV-152	Beta-lactamase	RF0038
gb|CCK86744.1|ARO:3001347|SHV-164	Beta-lactamase	RF0038
gb|BAL72196.1|ARO:3001985|CTX-M-126	Beta-lactamase	RF0038
gb|ABQ00181.1|ARO:3001024|TEM-158	Beta-lactamase	RF0038
gb|CAJ19618.1|ARO:3002442|OKP-B-9	Beta-lactamase	RF0038
gb|AAZ66866.1|ARO:3002032|CMY-21	Beta-lactamase	RF0038
gb|AJG06172.1|ARO:3003172|ACT-37	Beta-lactamase	RF0038
gb|AEI52842.1|ARO:3002078|CMY-65	Beta-lactamase	RF0038
gb|ADE58494.1|ARO:3001175|SHV-128	Beta-lactamase	RF0038
gb|ACT97371.1|ARO:3003097|CfxA6	Beta-lactamase	RF0038
gb|AAD50818.2|ARO:3002019|CMY-8	Beta-lactamase	RF0038
gb|CAP12348.2|ARO:3002467|LEN-20	Beta-lactamase	RF0038
gb|CAA75402.1|ARO:3002015|CMY-4	Beta-lactamase	RF0038
gb|ACO56763.1|ARO:3002376|VEB-7	Beta-lactamase	RF0038
gb|CAJ19610.1|ARO:3002435|OKP-B-2	Beta-lactamase	RF0038
gb|BAB16308.1|ARO:3000958|TEM-91	Beta-lactamase	RF0038
gb|AEM44650.1|ARO:3001967|CTX-M-107	Beta-lactamase	RF0038
gb|AAF93177.1|ARO:3001874|CTX-M-11	Beta-lactamase	RF0038
gb|BAO05497.1|ARO:3002071|CMY-110	Beta-lactamase	RF0038
gb|AFO69261.1|ARO:3001984|CTX-M-125	Beta-lactamase	RF0038
gb|AHL39322.1|ARO:3002098|CMY-85	Beta-lactamase	RF0038
gb|AAW66604.1|ARO:3000883|TEM-11	Beta-lactamase	RF0038
gb|AFQ23968.1|ARO:3001201|SHV-162	Beta-lactamase	RF0038
gb|AAD33116.2|ARO:3000934|TEM-67	Beta-lactamase	RF0038
gb|AEM97672.1|ARO:3002073|CMY-60	Beta-lactamase	RF0038
gb|CAA74912.2|ARO:3000888|TEM-17	Beta-lactamase	RF0038
gb|AJO16040.1|ARO:3001350|SHV-180	Beta-lactamase	RF0038
gb|AAV37205.1|ARO:3003005|CfxA4	Beta-lactamase	RF0038
gb|AGH70380.1|ARO:3002111|CMY-98	Beta-lactamase	RF0038
gb|CAA56561.1|ARO:3003553|CepS	Beta-lactamase	RF0038
gb|AGC54799.1|ARO:3002108|CMY-95	Beta-lactamase	RF0038
gb|AGK40892.1|ARO:3001384|TEM-207	Beta-lactamase	RF0038
gb|AAK69828.1|ARO:3001090|SHV-32	Beta-lactamase	RF0038
gb|ADY02545.1|ARO:3001960|CTX-M-101	Beta-lactamase	RF0038
gb|AIT76091.1|ARO:3002129|CMY-118	Beta-lactamase	RF0038
gb|ABN51007.1|ARO:3002046|CMY-35	Beta-lactamase	RF0038
gb|CAJ47133.2|ARO:3001132|SHV-78	Beta-lactamase	RF0038
gb|ADB90239.1|ARO:3001041|TEM-176	Beta-lactamase	RF0038
gb|AAG36927.1|ARO:3002133|DHA-2	Beta-lactamase	RF0038
gb|BAD16611.1|ARO:3001898|CTX-M-36	Beta-lactamase	RF0038
gb|CAJ32372.1|ARO:3001015|TEM-148	Beta-lactamase	RF0038
gb|BAD83775.1|ARO:3001897|CTX-M-35	Beta-lactamase	RF0038
gb|CAP12351.2|ARO:3002470|LEN-23	Beta-lactamase	RF0038
gb|ADZ48685.1|ARO:3002346|GES-17	Beta-lactamase	RF0038
gb|AJO16046.1|ARO:3003167|CTX-M-159	Beta-lactamase	RF0038
gb|ACI25375.1|ARO:3001032|TEM-166	Beta-lactamase	RF0038
gb|CAA37699.1|ARO:3003565|r39	Beta-lactamase	RF0038
gb|AHJ02283.1|ARO:3003186|CARB-23	Beta-lactamase	RF0038
gb|CAI43413.1|ARO:3002390|OXY-1-2	Beta-lactamase	RF0038
gb|AFK73431.1|ARO:3002062|CMY-51	Beta-lactamase	RF0038
gb|CEA29751.1|ARO:3003155|SHV-188	Beta-lactamase	RF0038
gb|AAN28732.1|ARO:3002409|OXY-3-1	Beta-lactamase	RF0038
gb|CAA71948.1|ARO:3001065|SHV-6	Beta-lactamase	RF0038
gb|ACQ82810.1|ARO:3002502|PDC-5	Beta-lactamase	RF0038
gb|CAD09800.1|ARO:3000873|TEM-1	Beta-lactamase	RF0038
gb|AAS89982.1|ARO:3000975|TEM-112	Beta-lactamase	RF0038
gb|BAP34782.1|ARO:3002008|CTX-M-151	Beta-lactamase	RF0038
gb|ABG77582.1|ARO:3001021|TEM-155	Beta-lactamase	RF0038
gb|AFU25638.1|ARO:3002096|CMY-83	Beta-lactamase	RF0038
gb|AAQ98890.1|ARO:3000984|TEM-122	Beta-lactamase	RF0038
gb|AAM70498.1|ARO:3001887|CTX-M-25	Beta-lactamase	RF0038
gb|AFI72872.1|ARO:3002252|CARB-14	Beta-lactamase	RF0038
gb|CAB37325.2|ARO:3001074|SHV-15	Beta-lactamase	RF0038
gb|ACC99191.1|ARO:3001161|SHV-112	Beta-lactamase	RF0038
gb|AAB51384.1|ARO:3001067|SHV-8	Beta-lactamase	RF0038
gb|AAU95779.1|ARO:3002169|MIR-3	Beta-lactamase	RF0038
gb|AAF34335.1|ARO:3001079|SHV-21	Beta-lactamase	RF0038
gb|AJO16044.1|ARO:3001391|TEM-214	Beta-lactamase	RF0038
gb|AHA80961.1|ARO:3002005|CTX-M-147	Beta-lactamase	RF0038
gb|CAG25835.1|ARO:3002458|LEN-8	Beta-lactamase	RF0038
gb|AAL03985.1|ARO:3000937|TEM-71	Beta-lactamase	RF0038
gb|AIT76114.1|ARO:3002181|MIR-16	Beta-lactamase	RF0038
gb|ACQ82807.1|ARO:3002497|PDC-1	Beta-lactamase	RF0038
gb|AHM76774.1|ARO:3001843|ACT-22	Beta-lactamase	RF0038
gb|ABP49606.1|ARO:3001818|ACC-4	Beta-lactamase	RF0038
gb|SAU22663.1|ARO:3001442|OXA-117	Beta-lactamase	RF0038
gb|ADL13944.1|ARO:3000903|TEM-33	Beta-lactamase	RF0038
gb|CAA63262.1|ARO:3001864|CTX-M-1	Beta-lactamase	RF0038
gb|CAA38429.1|ARO:3000874|TEM-2	Beta-lactamase	RF0038
gb|AGE45503.1|ARO:3002162|FOX-10	Beta-lactamase	RF0038
gb|AIT76105.1|ARO:3002147|DHA-16	Beta-lactamase	RF0038
gb|AAL82592.1|ARO:3001094|SHV-36	Beta-lactamase	RF0038
gb|ADP20705.1|ARO:3001373|TEM-182	Beta-lactamase	RF0038
gb|CAC17627.1|ARO:3002520|OCH-7	Beta-lactamase	RF0038
gb|CAA88908.1|ARO:3002402|OXY-2-7	Beta-lactamase	RF0038
gb|AHL39338.1|ARO:3001845|ACT-25	Beta-lactamase	RF0038
gb|AAU89706.1|ARO:3002464|LEN-16	Beta-lactamase	RF0038
gb|CAJ19607.1|ARO:3002426|OKP-A-9	Beta-lactamase	RF0038
gb|AAL78161.1|ARO:3002410|OXY-4-1	Beta-lactamase	RF0038
gb|ABA06590.1|ARO:3001123|SHV-69	Beta-lactamase	RF0038
gb|CAJ19619.1|ARO:3002443|OKP-B-10	Beta-lactamase	RF0038
gb|CAA76795.1|ARO:3000893|TEM-22	Beta-lactamase	RF0038
gb|ABA06589.1|ARO:3001122|SHV-67	Beta-lactamase	RF0038
gb|BAI94487.1|ARO:3001177|SHV-133	Beta-lactamase	RF0038
gb|ACH59002.1|ARO:3002483|LRA-5	Beta-lactamase	RF0038
gb|AAU06362.1|ARO:3002314|KPC-4	Beta-lactamase	RF0038
gb|ADK11041.1|ARO:3001954|CTX-M-94	Beta-lactamase	RF0038
gb|ABS12248.1|ARO:3002040|CMY-29	Beta-lactamase	RF0038
gb|AAP43508.1|ARO:3001892|CTX-M-30	Beta-lactamase	RF0038
gb|CAQ42486.1|ARO:3001937|CTX-M-76	Beta-lactamase	RF0038
gb|AAB19430.2|ARO:3002242|CARB-3	Beta-lactamase	RF0038
gb|AAS98184.1|ARO:3001106|SHV-49	Beta-lactamase	RF0038
gb|ABI74448.1|ARO:3001018|TEM-151	Beta-lactamase	RF0038
gb|AAR89359.1|ARO:3000990|TEM-128	Beta-lactamase	RF0038
gb|AAY43207.1|ARO:3002338|GES-9	Beta-lactamase	RF0038
gb|CAA28198.1|ARO:3002454|LEN-1	Beta-lactamase	RF0038
gb|AAP22974.1|ARO:3002336|GES-7	Beta-lactamase	RF0038
gb|APY23677.1|ARO:3001051|TEM-191	Beta-lactamase	RF0038
gb|AAA19882.1|ARO:3003562|blaF	Beta-lactamase	RF0038
gb|AFQ23962.1|ARO:3001195|SHV-156	Beta-lactamase	RF0038
gb|AEL17198.1|ARO:3001048|TEM-188	Beta-lactamase	RF0038
gb|CAA63714.1|ARO:3002364|PER-2	Beta-lactamase	RF0038
gb|AAL29436.1|ARO:3000951|TEM-84	Beta-lactamase	RF0038
gb|AFV48348.1|ARO:3002324|KPC-14	Beta-lactamase	RF0038
gb|ABQ51091.1|ARO:3002039|CMY-28	Beta-lactamase	RF0038
gb|AGJ01153.1|ARO:3002326|KPC-16	Beta-lactamase	RF0038
gb|ABY91281.1|ARO:3001930|CTX-M-69	Beta-lactamase	RF0038
gb|CAA73933.1|ARO:3000921|TEM-52	Beta-lactamase	RF0038
gb|CAA54602.1|ARO:3002155|FOX-1	Beta-lactamase	RF0038
gb|AAF05311.2|ARO:3001872|CTX-M-9	Beta-lactamase	RF0038
gb|ABB59946.1|ARO:3001943|CTX-M-82	Beta-lactamase	RF0038
gb|AIL92328.1|ARO:3003175|CARB-19	Beta-lactamase	RF0038
gb|CDA01504.1|ARO:3002460|LEN-10	Beta-lactamase	RF0038
gb|AAQ16660.2|ARO:3002024|CMY-13	Beta-lactamase	RF0038
gb|CAJ28994.1|ARO:3001822|ACT-2	Beta-lactamase	RF0038
gb|AAL79576.1|ARO:3001096|SHV-38	Beta-lactamase	RF0038
gb|ABF50909.1|ARO:3002521|OCH-8	Beta-lactamase	RF0038
gb|AIS67768.1|ARO:3003152|SHV-185	Beta-lactamase	RF0038
gb|AAV97952.1|ARO:3001909|CTX-M-47	Beta-lactamase	RF0038
gb|CCW43444.1|ARO:3002255|CARB-16	Beta-lactamase	RF0038
gb|CAC67290.1|ARO:3000962|TEM-95	Beta-lactamase	RF0038
gb|AAS19171.1|ARO:3000997|TEM-133	Beta-lactamase	RF0038
gb|AAM52207.1|ARO:3000969|TEM-106	Beta-lactamase	RF0038
gb|AFU25739.1|ARO:3002351|GES-22	Beta-lactamase	RF0038
gb|AAD37403.1|ARO:3003202|TLA-1	Beta-lactamase	RF0038
gb|AAM52215.1|ARO:3000970|TEM-107	Beta-lactamase	RF0038
gb|AFK08538.1|ARO:3002084|CMY-71	Beta-lactamase	RF0038
gb|AET99223.1|ARO:3001977|CTX-M-117	Beta-lactamase	RF0038
gb|AAB37395.2|ARO:3001068|SHV-9	Beta-lactamase	RF0038
gb|CAJ19616.1|ARO:3002441|OKP-B-8	Beta-lactamase	RF0038
gb|ADM61585.1|ARO:3001047|TEM-187	Beta-lactamase	RF0038
gb|CAP12355.2|ARO:3002439|OKP-B-6	Beta-lactamase	RF0038
gb|CAJ47137.2|ARO:3001136|SHV-82	Beta-lactamase	RF0038
gb|AAY43008.1|ARO:3001903|CTX-M-41	Beta-lactamase	RF0038
gb|CAC95175.1|ARO:3001882|CTX-M-20	Beta-lactamase	RF0038
gb|AJO16037.1|ARO:3002170|MIR-5	Beta-lactamase	RF0038
gb|CAA66729.1|ARO:3001070|SHV-11	Beta-lactamase	RF0038
gb|AAL68923.1|ARO:3000973|TEM-110	Beta-lactamase	RF0038
gb|CAG28256.1|ARO:3002160|FOX-7	Beta-lactamase	RF0038
gb|CAQ03505.1|ARO:3001338|SHV-100	Beta-lactamase	RF0038
gb|CAB65358.1|ARO:3000939|TEM-73	Beta-lactamase	RF0038
gb|CAJ19605.1|ARO:3002424|OKP-A-7	Beta-lactamase	RF0038
gb|AAZ14083.2|ARO:3001012|TEM-145	Beta-lactamase	RF0038
gb|AFA51700.1|ARO:3001981|CTX-M-122	Beta-lactamase	RF0038
gb|CAJ47130.2|ARO:3001129|SHV-75	Beta-lactamase	RF0038
gb|CAA37052.1|ARO:3002995|ROB-1	Beta-lactamase	RF0038
gb|CAJ19599.1|ARO:3002420|OKP-A-3	Beta-lactamase	RF0038
gb|CAA62957.1|ARO:3002013|CMY-2	Beta-lactamase	RF0038
gb|ABA00479.1|ARO:3001859|IMI-2	Beta-lactamase	RF0038
gb|AFS44742.1|ARO:3001378|TEM-201	Beta-lactamase	RF0038
gb|AFQ23959.1|ARO:3001192|SHV-153	Beta-lactamase	RF0038
gb|ACQ82812.1|ARO:3002506|PDC-7	Beta-lactamase	RF0038
gb|ABM54868.1|ARO:3002373|VEB-4	Beta-lactamase	RF0038
gb|AAT75225.1|ARO:3001088|SHV-30	Beta-lactamase	RF0038
gb|ADQ00385.1|ARO:3002136|DHA-7	Beta-lactamase	RF0038
gb|CAA76794.1|ARO:3000892|TEM-21	Beta-lactamase	RF0038
gb|BAC76072.1|ARO:3001856|CFE-1	Beta-lactamase	RF0038
gb|BAM34463.1|ARO:3001827|ACT-16	Beta-lactamase	RF0038
gb|AAD19217.1|ARO:3002245|CARB-6	Beta-lactamase	RF0038
gb|CAG34107.1|ARO:3002400|OXY-2-5	Beta-lactamase	RF0038
gb|CAI43414.1|ARO:3002396|OXY-2-1	Beta-lactamase	RF0038
gb|AAK71474.1|ARO:3000956|TEM-89	Beta-lactamase	RF0038
gb|BAD08689.1|ARO:3002333|GES-4	Beta-lactamase	RF0038
gb|AEX99752.1|ARO:3001184|SHV-142	Beta-lactamase	RF0038
gb|AGR82311.1|ARO:3002116|CMY-104	Beta-lactamase	RF0038
gb|ABO64442.1|ARO:3001028|TEM-162	Beta-lactamase	RF0038
gb|AJG06170.1|ARO:3003171|ACT-36	Beta-lactamase	RF0038
gb|ACJ05361.1|ARO:3002054|CMY-43	Beta-lactamase	RF0038
gb|AAC72362.1|ARO:3000882|TEM-10	Beta-lactamase	RF0038
